,location,timestamp,event,count
311,MP 01: Naamsestraat 35  Maxim,2022-01-08 20:08,Transport road - Passenger car,1
312,MP 01: Naamsestraat 35  Maxim,2022-01-08 20:14,Transport road - Passenger car,1
313,MP 01: Naamsestraat 35  Maxim,2022-01-08 20:27,Transport road - Passenger car,1
314,MP 01: Naamsestraat 35  Maxim,2022-01-08 20:57,Transport road - Passenger car,2
315,MP 01: Naamsestraat 35  Maxim,2022-01-08 20:59,Transport road - Passenger car,1
316,MP 01: Naamsestraat 35  Maxim,2022-01-08 21:01,Transport road - Passenger car,1
317,MP 01: Naamsestraat 35  Maxim,2022-01-08 21:06,Transport road - Passenger car,1
318,MP 01: Naamsestraat 35  Maxim,2022-01-08 21:23,Transport road - Passenger car,1
319,MP 01: Naamsestraat 35  Maxim,2022-01-08 21:24,Transport road - Passenger car,1
320,MP 01: Naamsestraat 35  Maxim,2022-01-08 21:33,Transport road - Passenger car,1
321,MP 01: Naamsestraat 35  Maxim,2022-01-08 21:48,Unsupported,1
322,MP 01: Naamsestraat 35  Maxim,2022-01-08 22:01,Transport road - Passenger car,1
323,MP 01: Naamsestraat 35  Maxim,2022-01-08 22:16,Transport road - Passenger car,1
324,MP 01: Naamsestraat 35  Maxim,2022-01-08 22:28,Transport road - Passenger car,1
325,MP 01: Naamsestraat 35  Maxim,2022-01-08 22:41,Transport road - Passenger car,1
326,MP 01: Naamsestraat 35  Maxim,2022-01-08 22:49,Transport road - Passenger car,1
327,MP 01: Naamsestraat 35  Maxim,2022-01-08 23:29,Transport road - Passenger car,1
328,MP 01: Naamsestraat 35  Maxim,2022-01-08 23:31,Transport road - Passenger car,1
329,MP 01: Naamsestraat 35  Maxim,2022-01-08 23:47,Transport road - Passenger car,1
330,MP 01: Naamsestraat 35  Maxim,2022-01-09 00:25,Transport road - Passenger car,1
331,MP 01: Naamsestraat 35  Maxim,2022-01-09 00:38,Transport road - Passenger car,1
332,MP 01: Naamsestraat 35  Maxim,2022-01-09 00:39,Transport road - Passenger car,1
333,MP 01: Naamsestraat 35  Maxim,2022-01-09 01:57,Transport road - Passenger car,1
334,MP 01: Naamsestraat 35  Maxim,2022-01-09 02:03,Transport road - Passenger car,1
335,MP 01: Naamsestraat 35  Maxim,2022-01-09 02:50,Transport road - Passenger car,1
336,MP 01: Naamsestraat 35  Maxim,2022-01-09 03:37,Transport road - Passenger car,1
337,MP 01: Naamsestraat 35  Maxim,2022-01-09 05:32,Transport road - Passenger car,1
338,MP 01: Naamsestraat 35  Maxim,2022-01-09 06:17,Unsupported,1
339,MP 01: Naamsestraat 35  Maxim,2022-01-09 06:29,Transport road - Passenger car,1
340,MP 01: Naamsestraat 35  Maxim,2022-01-09 06:32,Transport road - Passenger car,1
341,MP 01: Naamsestraat 35  Maxim,2022-01-09 06:41,Transport road - Passenger car,1
342,MP 01: Naamsestraat 35  Maxim,2022-01-09 06:45,Transport road - Passenger car,1
343,MP 01: Naamsestraat 35  Maxim,2022-01-09 07:12,Transport road - Passenger car,1
344,MP 01: Naamsestraat 35  Maxim,2022-01-09 07:15,Transport road - Passenger car,1
345,MP 01: Naamsestraat 35  Maxim,2022-01-09 07:34,Transport road - Passenger car,1
346,MP 01: Naamsestraat 35  Maxim,2022-01-09 07:37,Transport road - Passenger car,2
347,MP 01: Naamsestraat 35  Maxim,2022-01-09 07:40,Transport road - Passenger car,1
348,MP 01: Naamsestraat 35  Maxim,2022-01-09 07:43,Transport road - Passenger car,1
349,MP 01: Naamsestraat 35  Maxim,2022-01-09 07:45,Unsupported,1
350,MP 01: Naamsestraat 35  Maxim,2022-01-09 07:48,Transport road - Passenger car,1
351,MP 01: Naamsestraat 35  Maxim,2022-01-09 07:50,Transport road - Passenger car,1
352,MP 01: Naamsestraat 35  Maxim,2022-01-09 08:06,Transport road - Passenger car,1
353,MP 01: Naamsestraat 35  Maxim,2022-01-09 08:13,Transport road - Passenger car,1
354,MP 01: Naamsestraat 35  Maxim,2022-01-09 08:15,Transport road - Passenger car,1
355,MP 01: Naamsestraat 35  Maxim,2022-01-09 08:25,Transport road - Passenger car,1
356,MP 01: Naamsestraat 35  Maxim,2022-01-09 08:36,Transport road - Passenger car,1
357,MP 01: Naamsestraat 35  Maxim,2022-01-09 09:04,Transport road - Passenger car,1
358,MP 01: Naamsestraat 35  Maxim,2022-01-09 09:14,Transport road - Passenger car,2
359,MP 01: Naamsestraat 35  Maxim,2022-01-09 09:30,Transport road - Passenger car,1
360,MP 01: Naamsestraat 35  Maxim,2022-01-09 09:33,Transport road - Passenger car,1
361,MP 01: Naamsestraat 35  Maxim,2022-01-09 09:53,Transport road - Passenger car,1
362,MP 01: Naamsestraat 35  Maxim,2022-01-09 09:55,Unsupported,1
363,MP 01: Naamsestraat 35  Maxim,2022-01-09 09:58,Transport road - Passenger car,1
364,MP 01: Naamsestraat 35  Maxim,2022-01-09 10:03,Unsupported,1
365,MP 01: Naamsestraat 35  Maxim,2022-01-09 10:15,Unsupported,1
366,MP 01: Naamsestraat 35  Maxim,2022-01-09 10:25,Transport road - Passenger car,1
367,MP 01: Naamsestraat 35  Maxim,2022-01-09 10:26,Transport road - Passenger car,1
368,MP 01: Naamsestraat 35  Maxim,2022-01-09 10:30,Transport road - Passenger car,1
369,MP 01: Naamsestraat 35  Maxim,2022-01-09 10:35,Unsupported,1
370,MP 01: Naamsestraat 35  Maxim,2022-01-09 10:57,Transport road - Passenger car,1
371,MP 01: Naamsestraat 35  Maxim,2022-01-09 10:59,Transport road - Passenger car,1
372,MP 01: Naamsestraat 35  Maxim,2022-01-09 11:09,Transport road - Passenger car,1
373,MP 01: Naamsestraat 35  Maxim,2022-01-09 11:14,Unsupported,1
374,MP 01: Naamsestraat 35  Maxim,2022-01-09 11:26,Transport road - Passenger car,1
375,MP 01: Naamsestraat 35  Maxim,2022-01-09 11:50,Transport road - Passenger car,1
376,MP 01: Naamsestraat 35  Maxim,2022-01-09 12:00,Unsupported,1
377,MP 01: Naamsestraat 35  Maxim,2022-01-09 12:27,Transport road - Passenger car,1
378,MP 01: Naamsestraat 35  Maxim,2022-01-09 12:28,Transport road - Passenger car,1
379,MP 01: Naamsestraat 35  Maxim,2022-01-09 12:34,Unsupported,1
380,MP 01: Naamsestraat 35  Maxim,2022-01-09 12:35,Transport road - Passenger car,1
381,MP 01: Naamsestraat 35  Maxim,2022-01-09 12:37,Transport road - Passenger car,1
382,MP 01: Naamsestraat 35  Maxim,2022-01-09 12:45,Unsupported,1
383,MP 01: Naamsestraat 35  Maxim,2022-01-09 12:53,Transport road - Passenger car,1
384,MP 01: Naamsestraat 35  Maxim,2022-01-09 13:03,Transport road - Passenger car,1
385,MP 01: Naamsestraat 35  Maxim,2022-01-09 13:09,Unsupported,1
386,MP 01: Naamsestraat 35  Maxim,2022-01-09 13:17,Transport road - Passenger car,1
387,MP 01: Naamsestraat 35  Maxim,2022-01-09 13:29,Transport road - Passenger car,1
388,MP 01: Naamsestraat 35  Maxim,2022-01-09 13:37,Transport road - Passenger car,2
389,MP 01: Naamsestraat 35  Maxim,2022-01-09 13:58,Transport road - Passenger car,1
390,MP 01: Naamsestraat 35  Maxim,2022-01-09 14:08,Unsupported,1
391,MP 01: Naamsestraat 35  Maxim,2022-01-09 14:26,Transport road - Passenger car,1
392,MP 01: Naamsestraat 35  Maxim,2022-01-09 14:38,Transport road - Passenger car,1
393,MP 01: Naamsestraat 35  Maxim,2022-01-09 14:49,Unsupported,1
394,MP 01: Naamsestraat 35  Maxim,2022-01-09 14:52,Unsupported,1
395,MP 01: Naamsestraat 35  Maxim,2022-01-09 15:08,Transport road - Passenger car,1
396,MP 01: Naamsestraat 35  Maxim,2022-01-09 15:20,Unsupported,1
397,MP 01: Naamsestraat 35  Maxim,2022-01-09 15:39,Transport road - Passenger car,1
398,MP 01: Naamsestraat 35  Maxim,2022-01-09 15:44,Transport road - Passenger car,1
399,MP 01: Naamsestraat 35  Maxim,2022-01-09 15:51,Transport road - Passenger car,1
400,MP 01: Naamsestraat 35  Maxim,2022-01-09 16:06,Transport road - Passenger car,1
401,MP 01: Naamsestraat 35  Maxim,2022-01-09 16:24,Transport road - Passenger car,1
402,MP 01: Naamsestraat 35  Maxim,2022-01-09 17:05,Unsupported,1
403,MP 01: Naamsestraat 35  Maxim,2022-01-09 17:19,Unsupported,1
404,MP 01: Naamsestraat 35  Maxim,2022-01-09 17:45,Transport road - Passenger car,1
405,MP 01: Naamsestraat 35  Maxim,2022-01-09 17:48,Transport road - Passenger car,1
406,MP 01: Naamsestraat 35  Maxim,2022-01-09 18:08,Transport road - Passenger car,1
407,MP 01: Naamsestraat 35  Maxim,2022-01-09 18:43,Transport road - Passenger car,1
408,MP 01: Naamsestraat 35  Maxim,2022-01-09 18:46,Transport road - Passenger car,1
409,MP 01: Naamsestraat 35  Maxim,2022-01-09 19:03,Transport road - Passenger car,1
410,MP 01: Naamsestraat 35  Maxim,2022-01-09 19:21,Unsupported,1
411,MP 01: Naamsestraat 35  Maxim,2022-01-09 19:24,Unsupported,1
412,MP 01: Naamsestraat 35  Maxim,2022-01-09 19:33,Transport road - Passenger car,1
413,MP 01: Naamsestraat 35  Maxim,2022-01-09 19:39,Transport road - Passenger car,1
414,MP 01: Naamsestraat 35  Maxim,2022-01-09 19:44,Transport road - Passenger car,1
415,MP 01: Naamsestraat 35  Maxim,2022-01-09 19:45,Transport road - Passenger car,1
416,MP 01: Naamsestraat 35  Maxim,2022-01-09 20:23,Transport road - Passenger car,1
417,MP 01: Naamsestraat 35  Maxim,2022-01-09 20:27,Transport road - Passenger car,1
418,MP 01: Naamsestraat 35  Maxim,2022-01-09 20:28,Transport road - Passenger car,1
419,MP 01: Naamsestraat 35  Maxim,2022-01-09 20:35,Transport road - Passenger car,1
420,MP 01: Naamsestraat 35  Maxim,2022-01-09 20:41,Transport road - Passenger car,1
421,MP 01: Naamsestraat 35  Maxim,2022-01-09 20:44,Transport road - Passenger car,1
422,MP 01: Naamsestraat 35  Maxim,2022-01-09 20:58,Transport road - Passenger car,1
423,MP 01: Naamsestraat 35  Maxim,2022-01-09 21:11,Transport road - Passenger car,1
424,MP 01: Naamsestraat 35  Maxim,2022-01-09 21:35,Transport road - Passenger car,1
425,MP 01: Naamsestraat 35  Maxim,2022-01-09 21:50,Transport road - Passenger car,1
426,MP 01: Naamsestraat 35  Maxim,2022-01-09 22:25,Transport road - Passenger car,1
427,MP 01: Naamsestraat 35  Maxim,2022-01-09 22:30,Transport road - Passenger car,1
428,MP 01: Naamsestraat 35  Maxim,2022-01-09 22:35,Transport road - Passenger car,1
429,MP 01: Naamsestraat 35  Maxim,2022-01-09 22:42,Transport road - Passenger car,1
430,MP 01: Naamsestraat 35  Maxim,2022-01-09 23:10,Transport road - Passenger car,1
431,MP 01: Naamsestraat 35  Maxim,2022-01-09 23:11,Transport road - Passenger car,1
432,MP 01: Naamsestraat 35  Maxim,2022-01-09 23:25,Transport road - Passenger car,1
433,MP 01: Naamsestraat 35  Maxim,2022-01-09 23:33,Transport road - Passenger car,1
434,MP 01: Naamsestraat 35  Maxim,2022-01-09 23:35,Transport road - Passenger car,1
435,MP 01: Naamsestraat 35  Maxim,2022-01-09 23:41,Transport road - Passenger car,1
436,MP 01: Naamsestraat 35  Maxim,2022-01-10 00:13,Transport road - Passenger car,1
437,MP 01: Naamsestraat 35  Maxim,2022-01-10 01:00,Human voice - Shouting,1
438,MP 01: Naamsestraat 35  Maxim,2022-01-10 01:01,Human voice - Shouting,1
439,MP 01: Naamsestraat 35  Maxim,2022-01-10 01:01,Unsupported,1
440,MP 01: Naamsestraat 35  Maxim,2022-01-10 01:03,Human voice - Shouting,2
441,MP 01: Naamsestraat 35  Maxim,2022-01-10 01:24,Transport road - Passenger car,1
442,MP 01: Naamsestraat 35  Maxim,2022-01-10 01:30,Unsupported,1
443,MP 01: Naamsestraat 35  Maxim,2022-01-10 02:07,Transport road - Passenger car,1
444,MP 01: Naamsestraat 35  Maxim,2022-01-10 02:26,Human voice - Shouting,1
445,MP 01: Naamsestraat 35  Maxim,2022-01-10 04:36,Transport road - Passenger car,1
446,MP 01: Naamsestraat 35  Maxim,2022-01-10 05:03,Human voice - Shouting,1
447,MP 01: Naamsestraat 35  Maxim,2022-01-10 05:30,Transport road - Passenger car,1
448,MP 01: Naamsestraat 35  Maxim,2022-01-10 05:35,Transport road - Passenger car,1
449,MP 01: Naamsestraat 35  Maxim,2022-01-10 07:14,Transport road - Passenger car,1
450,MP 01: Naamsestraat 35  Maxim,2022-01-10 07:18,Transport road - Passenger car,1
451,MP 01: Naamsestraat 35  Maxim,2022-01-10 07:46,Transport road - Passenger car,1
452,MP 01: Naamsestraat 35  Maxim,2022-01-10 07:57,Transport road - Passenger car,1
453,MP 01: Naamsestraat 35  Maxim,2022-01-10 08:01,Transport road - Passenger car,1
454,MP 01: Naamsestraat 35  Maxim,2022-01-10 08:04,Transport road - Passenger car,1
455,MP 01: Naamsestraat 35  Maxim,2022-01-10 08:44,Transport road - Passenger car,1
456,MP 01: Naamsestraat 35  Maxim,2022-01-10 09:17,Transport road - Passenger car,1
457,MP 01: Naamsestraat 35  Maxim,2022-01-10 09:24,Transport road - Passenger car,1
458,MP 01: Naamsestraat 35  Maxim,2022-01-10 09:35,Transport road - Passenger car,1
459,MP 01: Naamsestraat 35  Maxim,2022-01-10 09:46,Transport road - Passenger car,1
460,MP 01: Naamsestraat 35  Maxim,2022-01-10 09:49,Unsupported,1
461,MP 01: Naamsestraat 35  Maxim,2022-01-10 10:00,Transport road - Passenger car,1
462,MP 01: Naamsestraat 35  Maxim,2022-01-10 10:23,Transport road - Passenger car,1
463,MP 01: Naamsestraat 35  Maxim,2022-01-10 10:27,Transport road - Passenger car,1
464,MP 01: Naamsestraat 35  Maxim,2022-01-10 10:43,Transport road - Passenger car,1
465,MP 01: Naamsestraat 35  Maxim,2022-01-10 10:46,Transport road - Passenger car,1
466,MP 01: Naamsestraat 35  Maxim,2022-01-10 10:53,Transport road - Passenger car,1
467,MP 01: Naamsestraat 35  Maxim,2022-01-10 10:54,Transport road - Passenger car,1
468,MP 01: Naamsestraat 35  Maxim,2022-01-10 11:23,Transport road - Passenger car,1
469,MP 01: Naamsestraat 35  Maxim,2022-01-10 11:56,Unsupported,1
470,MP 01: Naamsestraat 35  Maxim,2022-01-10 11:58,Transport road - Passenger car,1
471,MP 01: Naamsestraat 35  Maxim,2022-01-10 12:09,Transport road - Passenger car,1
472,MP 01: Naamsestraat 35  Maxim,2022-01-10 12:28,Transport road - Passenger car,1
473,MP 01: Naamsestraat 35  Maxim,2022-01-10 12:46,Transport road - Passenger car,1
474,MP 01: Naamsestraat 35  Maxim,2022-01-10 13:57,Transport road - Passenger car,1
475,MP 01: Naamsestraat 35  Maxim,2022-01-10 13:59,Transport road - Passenger car,1
476,MP 01: Naamsestraat 35  Maxim,2022-01-10 14:20,Transport road - Passenger car,1
477,MP 01: Naamsestraat 35  Maxim,2022-01-10 14:44,Unsupported,1
478,MP 01: Naamsestraat 35  Maxim,2022-01-10 14:49,Transport road - Passenger car,1
479,MP 01: Naamsestraat 35  Maxim,2022-01-10 14:53,Unsupported,1
480,MP 01: Naamsestraat 35  Maxim,2022-01-10 14:55,Human voice - Shouting,1
481,MP 01: Naamsestraat 35  Maxim,2022-01-10 15:41,Transport road - Passenger car,1
482,MP 01: Naamsestraat 35  Maxim,2022-01-10 16:08,Transport road - Passenger car,1
483,MP 01: Naamsestraat 35  Maxim,2022-01-10 17:29,Transport road - Passenger car,1
484,MP 01: Naamsestraat 35  Maxim,2022-01-10 17:41,Transport road - Passenger car,1
485,MP 01: Naamsestraat 35  Maxim,2022-01-10 17:47,Transport road - Passenger car,1
486,MP 01: Naamsestraat 35  Maxim,2022-01-10 18:20,Transport road - Passenger car,1
487,MP 01: Naamsestraat 35  Maxim,2022-01-10 18:27,Transport road - Passenger car,1
488,MP 01: Naamsestraat 35  Maxim,2022-01-10 18:37,Human voice - Shouting,1
489,MP 01: Naamsestraat 35  Maxim,2022-01-10 18:53,Transport road - Passenger car,1
490,MP 01: Naamsestraat 35  Maxim,2022-01-10 19:03,Transport road - Passenger car,1
491,MP 01: Naamsestraat 35  Maxim,2022-01-10 19:20,Transport road - Passenger car,1
492,MP 01: Naamsestraat 35  Maxim,2022-01-10 19:20,Unsupported,1
493,MP 01: Naamsestraat 35  Maxim,2022-01-10 19:24,Transport road - Passenger car,1
494,MP 01: Naamsestraat 35  Maxim,2022-01-10 19:39,Transport road - Passenger car,1
495,MP 01: Naamsestraat 35  Maxim,2022-01-10 19:42,Transport road - Passenger car,1
496,MP 01: Naamsestraat 35  Maxim,2022-01-10 19:48,Transport road - Passenger car,1
497,MP 01: Naamsestraat 35  Maxim,2022-01-10 19:49,Transport road - Passenger car,1
498,MP 01: Naamsestraat 35  Maxim,2022-01-10 19:53,Transport road - Passenger car,1
499,MP 01: Naamsestraat 35  Maxim,2022-01-10 20:08,Human voice - Shouting,1
500,MP 01: Naamsestraat 35  Maxim,2022-01-10 20:12,Transport road - Passenger car,1
501,MP 01: Naamsestraat 35  Maxim,2022-01-10 20:25,Transport road - Passenger car,1
502,MP 01: Naamsestraat 35  Maxim,2022-01-10 20:27,Transport road - Passenger car,1
503,MP 01: Naamsestraat 35  Maxim,2022-01-10 20:40,Transport road - Passenger car,1
504,MP 01: Naamsestraat 35  Maxim,2022-01-10 20:58,Transport road - Passenger car,1
505,MP 01: Naamsestraat 35  Maxim,2022-01-10 22:01,Transport road - Passenger car,1
506,MP 01: Naamsestraat 35  Maxim,2022-01-10 22:31,Transport road - Passenger car,1
507,MP 01: Naamsestraat 35  Maxim,2022-01-10 22:40,Transport road - Passenger car,1
508,MP 01: Naamsestraat 35  Maxim,2022-01-10 22:43,Transport road - Passenger car,1
509,MP 01: Naamsestraat 35  Maxim,2022-01-10 22:52,Transport road - Passenger car,1
510,MP 01: Naamsestraat 35  Maxim,2022-01-10 23:01,Transport road - Passenger car,1
511,MP 01: Naamsestraat 35  Maxim,2022-01-10 23:10,Transport road - Passenger car,1
512,MP 01: Naamsestraat 35  Maxim,2022-01-10 23:18,Human voice - Shouting,1
513,MP 01: Naamsestraat 35  Maxim,2022-01-10 23:21,Transport road - Passenger car,1
514,MP 01: Naamsestraat 35  Maxim,2022-01-10 23:35,Transport road - Passenger car,1
515,MP 01: Naamsestraat 35  Maxim,2022-01-10 23:42,Transport road - Passenger car,1
516,MP 01: Naamsestraat 35  Maxim,2022-01-10 23:50,Transport road - Passenger car,1
517,MP 01: Naamsestraat 35  Maxim,2022-01-10 23:52,Unsupported,1
518,MP 01: Naamsestraat 35  Maxim,2022-01-12 00:00,Unsupported,1
519,MP 01: Naamsestraat 35  Maxim,2022-01-12 00:01,Transport road - Passenger car,1
520,MP 01: Naamsestraat 35  Maxim,2022-01-12 00:07,Transport road - Passenger car,1
521,MP 01: Naamsestraat 35  Maxim,2022-01-12 00:08,Human voice - Shouting,1
522,MP 01: Naamsestraat 35  Maxim,2022-01-12 00:23,Human voice - Shouting,1
523,MP 01: Naamsestraat 35  Maxim,2022-01-12 00:23,Unsupported,1
524,MP 01: Naamsestraat 35  Maxim,2022-01-12 00:34,Unsupported,1
525,MP 01: Naamsestraat 35  Maxim,2022-01-12 00:44,Human voice - Shouting,2
526,MP 01: Naamsestraat 35  Maxim,2022-01-12 00:45,Unsupported,2
527,MP 01: Naamsestraat 35  Maxim,2022-01-12 00:47,Human voice - Shouting,1
528,MP 01: Naamsestraat 35  Maxim,2022-01-12 00:48,Human voice - Shouting,2
529,MP 01: Naamsestraat 35  Maxim,2022-01-12 00:49,Human voice - Shouting,1
530,MP 01: Naamsestraat 35  Maxim,2022-01-12 00:51,Human voice - Shouting,2
531,MP 01: Naamsestraat 35  Maxim,2022-01-12 00:52,Human voice - Shouting,1
532,MP 01: Naamsestraat 35  Maxim,2022-01-12 00:53,Human voice - Shouting,2
533,MP 01: Naamsestraat 35  Maxim,2022-01-12 00:54,Human voice - Shouting,1
534,MP 01: Naamsestraat 35  Maxim,2022-01-12 00:58,Human voice - Shouting,1
535,MP 01: Naamsestraat 35  Maxim,2022-01-12 00:59,Human voice - Shouting,1
536,MP 01: Naamsestraat 35  Maxim,2022-01-12 01:00,Human voice - Shouting,1
537,MP 01: Naamsestraat 35  Maxim,2022-01-12 01:07,Unsupported,1
538,MP 01: Naamsestraat 35  Maxim,2022-01-12 01:08,Human voice - Singing,1
539,MP 01: Naamsestraat 35  Maxim,2022-01-12 01:08,Unsupported,1
540,MP 01: Naamsestraat 35  Maxim,2022-01-12 01:09,Human voice - Shouting,1
541,MP 01: Naamsestraat 35  Maxim,2022-01-12 01:12,Human voice - Shouting,1
542,MP 01: Naamsestraat 35  Maxim,2022-01-12 01:30,Unsupported,1
543,MP 01: Naamsestraat 35  Maxim,2022-01-12 01:34,Human voice - Shouting,1
544,MP 01: Naamsestraat 35  Maxim,2022-01-12 01:35,Unsupported,1
545,MP 01: Naamsestraat 35  Maxim,2022-01-12 01:36,Human voice - Shouting,1
546,MP 01: Naamsestraat 35  Maxim,2022-01-12 01:37,Human voice - Shouting,1
547,MP 01: Naamsestraat 35  Maxim,2022-01-12 01:48,Unsupported,1
548,MP 01: Naamsestraat 35  Maxim,2022-01-12 01:51,Unsupported,2
549,MP 01: Naamsestraat 35  Maxim,2022-01-12 01:53,Unsupported,1
550,MP 01: Naamsestraat 35  Maxim,2022-01-12 02:00,Unsupported,2
551,MP 01: Naamsestraat 35  Maxim,2022-01-12 02:07,Human voice - Shouting,1
552,MP 01: Naamsestraat 35  Maxim,2022-01-12 02:09,Unsupported,2
553,MP 01: Naamsestraat 35  Maxim,2022-01-12 02:11,Unsupported,1
554,MP 01: Naamsestraat 35  Maxim,2022-01-12 02:12,Unsupported,1
555,MP 01: Naamsestraat 35  Maxim,2022-01-12 02:14,Unsupported,1
556,MP 01: Naamsestraat 35  Maxim,2022-01-12 02:37,Unsupported,1
557,MP 01: Naamsestraat 35  Maxim,2022-01-12 02:43,Unsupported,1
558,MP 01: Naamsestraat 35  Maxim,2022-01-12 03:32,Human voice - Shouting,1
559,MP 01: Naamsestraat 35  Maxim,2022-01-12 06:17,Transport road - Passenger car,1
560,MP 01: Naamsestraat 35  Maxim,2022-01-12 06:37,Transport road - Passenger car,1
561,MP 01: Naamsestraat 35  Maxim,2022-01-12 06:48,Unsupported,1
562,MP 01: Naamsestraat 35  Maxim,2022-01-12 06:49,Unsupported,1
563,MP 01: Naamsestraat 35  Maxim,2022-01-12 06:50,Unsupported,3
564,MP 01: Naamsestraat 35  Maxim,2022-01-12 06:51,Unsupported,1
565,MP 01: Naamsestraat 35  Maxim,2022-01-12 06:52,Unsupported,1
566,MP 01: Naamsestraat 35  Maxim,2022-01-12 06:55,Transport road - Passenger car,1
567,MP 01: Naamsestraat 35  Maxim,2022-01-12 06:57,Unsupported,2
568,MP 01: Naamsestraat 35  Maxim,2022-01-12 06:59,Unsupported,1
569,MP 01: Naamsestraat 35  Maxim,2022-01-12 07:00,Unsupported,1
